customer_id,age_category,income_category,loan_amount_category,loan_period_category,payment_failure_history,credit_rating,late_payment_last_month,inflation_rate,loan_interest_rate
17940,3,3,2,2,1,2,1,1.95%,5.50%
17941,2,3,1,2,0,2,1,1.95%,5.50%
17942,2,1,3,2,0,4,1,1.95%,5.50%
17943,3,2,2,3,1,3,1,1.95%,5.50%
17944,2,3,2,2,1,3,1,1.95%,5.50%
17945,2,3,2,2,0,3,1,1.95%,5.50%
17946,3,3,3,3,0,2,1,1.95%,5.50%
17947,2,3,3,2,0,5,1,1.95%,5.50%
17948,3,3,3,3,0,3,1,1.95%,5.50%
17949,1,1,2,3,0,4,1,1.95%,5.50%
17950,3,3,2,2,1,3,1,1.95%,5.50%
17951,2,3,3,3,0,2,1,1.95%,5.50%
17952,3,3,3,3,0,5,1,1.95%,5.50%
17953,2,3,3,3,1,2,1,1.95%,5.50%
17954,3,3,3,3,0,4,1,1.95%,5.50%
17955,3,3,2,3,0,3,1,1.95%,5.50%
17956,2,3,3,3,0,1,0,1.95%,5.50%
17957,3,3,2,2,0,4,1,1.95%,5.50%
17958,2,3,3,3,0,4,1,1.95%,5.50%
17959,3,3,2,3,0,1,0,1.95%,5.50%
17960,2,3,3,2,0,4,1,1.95%,5.50%
17961,2,2,3,3,0,4,1,1.95%,5.50%
17962,3,2,3,3,0,2,1,1.95%,5.50%
17963,1,2,2,3,0,5,1,1.95%,5.50%
17964,1,2,3,2,0,3,1,1.95%,5.50%
17965,2,2,3,3,0,1,0,1.95%,5.50%
17966,3,3,3,3,0,2,1,1.95%,5.50%
17967,4,3,3,3,0,3,1,1.95%,5.50%
17968,3,2,1,3,1,3,1,1.95%,5.50%
17969,2,2,2,2,0,5,1,1.95%,5.50%
17970,2,2,3,3,0,2,1,1.95%,5.50%
17971,3,3,3,2,0,3,1,1.95%,5.50%
17972,1,2,2,2,0,1,0,1.95%,5.50%
17973,3,3,3,2,0,2,1,1.95%,5.50%
17974,2,2,2,3,0,4,1,1.95%,5.50%
17975,2,1,2,3,0,1,0,1.95%,5.50%
17976,2,3,2,2,0,3,1,1.95%,5.50%
17977,3,2,3,2,0,4,1,1.95%,5.50%
17978,4,3,3,2,0,4,1,1.95%,5.50%
17979,3,3,2,3,1,4,1,1.95%,5.50%
17980,2,3,3,2,0,5,1,1.95%,5.50%
17981,2,3,3,3,0,4,1,1.95%,5.50%
17982,1,3,2,3,0,2,1,1.95%,5.50%
17983,2,3,3,2,0,2,1,1.95%,5.50%
17984,3,3,3,2,0,1,0,1.95%,5.50%
17985,3,2,2,2,0,4,1,1.95%,5.50%
17986,2,2,3,3,1,2,1,1.95%,5.50%
17987,2,3,3,2,0,1,0,1.95%,5.50%
17988,3,2,3,3,0,4,1,1.95%,5.50%
17989,3,2,2,2,0,1,0,1.95%,5.50%
17990,2,2,2,2,0,2,1,1.95%,5.50%
17991,3,2,3,2,0,4,1,1.95%,5.50%
17992,3,2,2,2,0,4,1,1.95%,5.50%
17993,2,3,2,1,0,4,1,1.95%,5.50%
17994,3,3,2,2,1,1,0,1.95%,5.50%
17995,2,2,2,3,0,2,1,1.95%,5.50%
17996,3,3,2,3,0,3,1,1.95%,5.50%
17997,3,3,1,3,0,1,0,1.95%,5.50%
17998,3,2,3,3,1,4,1,1.95%,5.50%
17999,3,3,3,2,0,1,0,1.95%,5.50%
18000,1,2,1,3,1,2,1,1.95%,5.50%
18001,3,3,2,3,1,5,1,1.95%,5.50%
18002,3,3,3,3,0,5,1,1.95%,5.50%
18003,1,2,3,2,0,3,1,1.95%,5.50%
18004,3,3,3,2,0,3,1,1.95%,5.50%
18005,3,1,2,2,0,5,1,1.95%,5.50%
18006,2,2,3,2,0,1,0,1.95%,5.50%
18007,1,3,3,3,0,5,1,1.95%,5.50%
18008,3,3,2,3,0,1,0,1.95%,5.50%
18009,4,3,3,3,0,4,1,1.95%,5.50%
18010,3,2,1,2,0,4,1,1.95%,5.50%
18011,4,3,3,2,0,3,1,1.95%,5.50%
18012,3,2,1,2,1,1,0,1.95%,5.50%
18013,1,3,2,3,1,5,1,1.95%,5.50%
18014,3,3,3,2,0,3,1,1.95%,5.50%
18015,2,3,2,3,0,1,0,1.95%,5.50%
18016,3,3,3,2,1,1,0,1.95%,5.50%
18017,3,3,3,2,0,1,0,1.95%,5.50%
18018,3,3,1,3,1,3,1,1.95%,5.50%
18019,1,3,3,2,0,5,1,1.95%,5.50%
18020,1,3,3,3,0,4,1,1.95%,5.50%
18021,1,2,2,2,0,4,1,1.95%,5.50%
18022,2,3,3,3,0,2,1,1.95%,5.50%
18023,3,3,3,3,1,3,1,1.95%,5.50%
18024,4,1,2,2,0,3,1,1.95%,5.50%
18025,3,3,2,3,0,5,1,1.95%,5.50%
18026,3,2,3,2,1,2,1,1.95%,5.50%
18027,1,2,3,3,0,4,1,1.95%,5.50%
18028,3,3,2,3,0,5,1,1.95%,5.50%
18029,3,3,2,3,0,3,1,1.95%,5.50%
18030,2,3,2,2,1,5,1,1.95%,5.50%
18031,2,1,2,2,1,4,1,1.95%,5.50%
18032,1,2,2,2,1,4,1,1.95%,5.50%
18033,3,3,2,3,0,4,1,1.95%,5.50%
18034,1,3,2,3,0,5,1,1.95%,5.50%
18035,2,3,2,3,1,2,1,1.95%,5.50%
18036,2,3,3,2,0,5,1,1.95%,5.50%
18037,1,3,2,2,1,4,1,1.95%,5.50%
18038,3,2,2,3,0,4,1,1.95%,5.50%
18039,2,1,3,3,0,5,1,1.95%,5.50%
18040,3,2,2,2,1,4,1,1.95%,5.50%
18041,2,2,2,2,0,3,1,1.95%,5.50%
18042,2,3,3,2,1,2,1,1.95%,5.50%
18043,2,3,3,3,0,4,1,1.95%,5.50%
18044,3,3,2,1,0,5,1,1.95%,5.50%
18045,2,3,3,3,1,5,1,1.95%,5.50%
18046,2,3,2,3,1,5,1,1.95%,5.50%
18047,2,3,2,3,0,3,1,1.95%,5.50%
18048,2,3,2,2,1,1,0,1.95%,5.50%
18049,4,3,2,1,0,1,0,1.95%,5.50%
18050,2,3,3,2,0,3,1,1.95%,5.50%
18051,2,3,3,3,1,2,1,1.95%,5.50%
18052,4,2,2,3,0,3,1,1.95%,5.50%
18053,3,3,2,2,0,3,1,1.95%,5.50%
18054,3,2,2,2,0,3,1,1.95%,5.50%
18055,2,3,3,3,0,5,1,1.95%,5.50%
18056,2,3,2,3,0,1,0,1.95%,5.50%
18057,2,3,3,3,1,5,1,1.95%,5.50%
18058,3,2,3,2,1,5,1,1.95%,5.50%
18059,3,2,3,2,1,2,1,1.95%,5.50%
18060,2,2,3,3,0,1,0,1.95%,5.50%
18061,2,2,3,3,0,3,1,1.95%,5.50%
18062,2,3,3,3,0,5,1,1.95%,5.50%
18063,3,3,2,2,0,4,1,1.95%,5.50%
18064,2,1,2,2,0,3,1,1.95%,5.50%
18065,3,3,3,3,1,3,1,1.95%,5.50%
18066,3,3,2,2,0,4,1,1.95%,5.50%
18067,3,3,3,2,0,1,0,1.95%,5.50%
18068,3,3,3,3,0,1,0,1.95%,5.50%
18069,2,2,2,2,1,4,1,1.95%,5.50%
18070,3,3,3,3,0,5,1,1.95%,5.50%
18071,2,1,2,2,0,1,0,1.95%,5.50%
18072,2,3,3,3,0,3,1,1.95%,5.50%
18073,2,3,3,1,0,1,0,1.95%,5.50%
18074,3,3,2,2,0,5,1,1.95%,5.50%
18075,2,3,3,2,0,4,1,1.95%,5.50%
18076,4,3,2,2,0,1,0,1.95%,5.50%
18077,4,2,3,2,0,2,1,1.95%,5.50%
18078,3,2,3,3,0,4,1,1.95%,5.50%
18079,3,3,2,3,0,3,1,1.95%,5.50%
18080,3,3,2,2,0,5,1,1.95%,5.50%
18081,2,3,2,2,0,3,1,1.95%,5.50%
18082,3,3,3,2,1,3,1,1.95%,5.50%
18083,3,2,2,2,0,3,1,1.95%,5.50%
18084,2,2,2,2,0,4,1,1.95%,5.50%
18085,3,1,3,2,0,5,1,1.95%,5.50%
18086,3,2,3,2,0,5,1,1.95%,5.50%
18087,3,3,2,3,0,3,1,1.95%,5.50%
18088,2,2,3,3,0,4,1,1.95%,5.50%
18089,3,2,2,3,0,4,1,1.95%,5.50%
18090,2,2,2,3,1,4,1,1.95%,5.50%
18091,1,3,2,3,1,3,1,1.95%,5.50%
18092,2,3,2,3,0,5,1,1.95%,5.50%
18093,2,1,2,2,0,1,0,1.95%,5.50%
18094,3,2,2,2,0,2,1,1.95%,5.50%
18095,3,1,2,3,0,3,1,1.95%,5.50%
18096,4,2,2,3,0,4,1,1.95%,5.50%
18097,2,3,2,3,1,4,1,1.95%,5.50%
18098,2,3,2,3,1,5,1,1.95%,5.50%
18099,3,3,3,3,1,3,1,1.95%,5.50%
18100,2,3,3,3,0,5,1,1.95%,5.50%
18101,2,3,2,3,0,2,1,1.95%,5.50%
18102,3,1,2,2,0,2,1,1.95%,5.50%
18103,1,3,2,3,0,5,1,1.95%,5.50%
18104,1,2,3,1,0,3,1,1.95%,5.50%
18105,1,2,3,2,0,4,1,1.95%,5.50%
18106,2,2,1,2,0,2,1,1.95%,5.50%
18107,2,3,2,2,0,3,1,1.95%,5.50%
18108,3,3,3,3,0,5,1,1.95%,5.50%
18109,3,3,2,2,0,3,1,1.95%,5.50%
18110,2,3,3,2,0,4,1,1.95%,5.50%
18111,3,3,3,2,0,1,0,1.95%,5.50%
18112,3,2,2,3,0,1,0,1.95%,5.50%
18113,3,3,1,1,0,4,1,1.95%,5.50%
18114,4,2,2,3,0,2,1,1.95%,5.50%
18115,1,3,3,2,0,4,1,1.95%,5.50%
18116,2,3,2,2,0,2,1,1.95%,5.50%
18117,2,2,3,3,1,4,1,1.95%,5.50%
18118,1,3,3,3,0,5,1,1.95%,5.50%
18119,2,3,2,2,0,1,0,1.95%,5.50%
18120,3,3,3,2,1,1,0,1.95%,5.50%
18121,2,3,3,2,0,1,0,1.95%,5.50%
18122,2,2,2,2,0,2,1,1.95%,5.50%
18123,1,3,3,3,0,1,0,1.95%,5.50%
18124,3,3,3,3,0,4,1,1.95%,5.50%
18125,3,2,3,2,0,5,1,1.95%,5.50%
18126,2,3,2,3,0,2,1,1.95%,5.50%
18127,1,3,2,3,0,2,1,1.95%,5.50%
18128,2,2,2,2,1,4,1,1.95%,5.50%
18129,3,3,2,3,1,2,1,1.95%,5.50%
18130,4,2,3,3,0,4,1,1.95%,5.50%
18131,3,2,3,3,0,4,1,1.95%,5.50%
18132,2,2,2,3,1,5,1,1.95%,5.50%
18133,3,3,2,3,0,4,1,1.95%,5.50%
18134,2,3,2,3,0,2,1,1.95%,5.50%
18135,1,2,2,2,0,3,1,1.95%,5.50%
18136,2,3,1,3,0,1,0,1.95%,5.50%
18137,1,3,2,2,0,5,1,1.95%,5.50%
18138,3,2,2,2,0,3,1,1.95%,5.50%
18139,2,2,2,2,1,3,1,1.95%,5.50%
18140,4,1,3,3,0,2,1,1.95%,5.50%
18141,2,2,2,2,0,4,1,1.95%,5.50%
18142,2,3,3,3,0,3,1,1.95%,5.50%
18143,3,2,3,2,0,1,0,1.95%,5.50%
18144,1,1,2,3,0,2,1,1.95%,5.50%
18145,3,3,2,3,0,3,1,1.95%,5.50%
18146,3,3,3,2,0,4,1,1.95%,5.50%
18147,3,3,3,1,1,5,1,1.95%,5.50%
18148,2,2,2,2,0,4,1,1.95%,5.50%
18149,3,3,2,3,0,4,1,1.95%,5.50%
18150,3,3,3,3,0,1,0,1.95%,5.50%
18151,1,3,2,2,0,5,1,1.95%,5.50%
18152,2,2,3,2,0,1,0,1.95%,5.50%
18153,3,3,3,3,0,5,1,1.95%,5.50%
18154,1,3,2,3,1,4,1,1.95%,5.50%
18155,1,2,3,2,0,3,1,1.95%,5.50%
18156,3,3,2,3,0,4,1,1.95%,5.50%
18157,1,3,2,3,1,5,1,1.95%,5.50%
18158,1,2,2,3,0,4,1,1.95%,5.50%
18159,1,3,2,3,0,1,0,1.95%,5.50%
18160,2,3,3,3,0,3,1,1.95%,5.50%
18161,3,3,3,3,1,2,1,1.95%,5.50%
18162,3,2,3,2,0,4,1,1.95%,5.50%
18163,3,3,3,2,0,1,0,1.95%,5.50%
18164,2,1,2,2,0,3,1,1.95%,5.50%
18165,2,2,2,2,0,2,1,1.95%,5.50%
18166,3,2,3,2,1,5,1,1.95%,5.50%
18167,2,3,3,3,1,2,1,1.95%,5.50%
18168,1,3,3,3,0,5,1,1.95%,5.50%
18169,1,3,1,2,0,4,1,1.95%,5.50%
18170,3,3,3,3,0,5,1,1.95%,5.50%
18171,2,3,3,3,0,3,1,1.95%,5.50%
18172,3,3,2,3,1,2,1,1.95%,5.50%
18173,2,3,3,2,0,2,1,1.95%,5.50%
18174,2,3,3,2,1,5,1,1.95%,5.50%
18175,2,2,2,3,0,4,1,1.95%,5.50%
18176,3,3,2,2,0,3,1,1.95%,5.50%
18177,2,2,1,2,0,3,1,1.95%,5.50%
18178,2,3,3,2,0,2,1,1.95%,5.50%
18179,1,3,3,3,1,4,1,1.95%,5.50%
18180,2,1,3,2,0,3,1,1.95%,5.50%
18181,3,3,2,2,0,1,0,1.95%,5.50%
18182,2,3,3,3,0,3,1,1.95%,5.50%
18183,2,2,2,2,0,5,1,1.95%,5.50%
18184,3,3,3,2,1,4,1,1.95%,5.50%
18185,2,3,2,2,1,3,1,1.95%,5.50%
18186,3,3,3,3,0,1,0,1.95%,5.50%
18187,3,3,3,3,0,5,1,1.95%,5.50%
18188,1,2,3,3,0,1,0,1.95%,5.50%
18189,3,2,3,3,0,5,1,1.95%,5.50%
18190,1,2,2,3,0,5,1,1.95%,5.50%
18191,1,3,3,3,0,3,1,1.95%,5.50%
18192,2,3,3,2,0,4,1,1.95%,5.50%
18193,4,2,3,3,0,2,1,1.95%,5.50%
18194,3,3,3,3,0,5,1,1.95%,5.50%
18195,3,2,2,3,0,5,1,1.95%,5.50%
18196,2,3,2,3,1,5,1,1.95%,5.50%
18197,3,2,2,2,1,1,0,1.95%,5.50%
18198,3,2,2,2,0,2,1,1.95%,5.50%
18199,3,3,2,2,1,3,1,1.95%,5.50%
18200,3,3,2,3,0,1,0,1.95%,5.50%
18201,2,3,2,2,0,1,0,1.95%,5.50%
18202,1,2,2,2,0,2,1,1.95%,5.50%
18203,3,1,3,2,0,4,1,1.95%,5.50%
18204,4,3,2,2,0,2,1,1.95%,5.50%
18205,3,3,2,2,0,1,0,1.95%,5.50%
18206,3,3,2,2,1,4,1,1.95%,5.50%
18207,2,3,3,3,0,1,0,1.95%,5.50%
18208,1,2,3,3,0,1,0,1.95%,5.50%
18209,2,3,3,3,0,4,1,1.95%,5.50%
18210,3,3,2,3,0,2,1,1.95%,5.50%
18211,2,2,1,2,1,4,1,1.95%,5.50%
18212,3,3,2,3,0,1,0,1.95%,5.50%
18213,1,3,3,2,0,4,1,1.95%,5.50%
18214,3,3,3,3,0,5,1,1.95%,5.50%
18215,3,1,2,2,0,4,1,1.95%,5.50%
18216,2,3,3,2,0,4,1,1.95%,5.50%
18217,3,3,3,2,0,3,1,1.95%,5.50%
18218,2,3,3,3,0,4,1,1.95%,5.50%
18219,2,3,2,3,0,4,1,1.95%,5.50%
18220,1,3,3,2,0,4,1,1.95%,5.50%
18221,3,2,3,3,0,3,1,1.95%,5.50%
18222,1,3,2,2,0,3,1,1.95%,5.50%
18223,3,3,2,3,0,1,0,1.95%,5.50%
18224,3,3,2,3,0,3,1,1.95%,5.50%
18225,3,3,2,3,0,3,1,1.95%,5.50%
18226,2,1,3,2,0,1,0,1.95%,5.50%
18227,4,3,3,2,0,4,1,1.95%,5.50%
18228,3,3,2,3,0,4,1,1.95%,5.50%
18229,3,2,3,2,0,1,0,1.95%,5.50%
18230,2,2,3,2,1,3,1,1.95%,5.50%
18231,1,3,3,2,0,1,0,1.95%,5.50%
18232,3,3,3,3,1,2,1,1.95%,5.50%
18233,3,2,2,2,0,3,1,1.95%,5.50%
18234,3,2,2,3,0,4,1,1.95%,5.50%
18235,3,3,3,2,0,3,1,1.95%,5.50%
18236,2,2,3,3,0,5,1,1.95%,5.50%
18237,3,3,3,3,0,1,0,1.95%,5.50%
18238,1,3,1,3,0,3,1,1.95%,5.50%
18239,1,2,3,3,0,1,0,1.95%,5.50%
18240,2,2,2,3,1,1,0,1.95%,5.50%
18241,1,2,2,3,0,2,1,1.95%,5.50%
18242,3,2,2,3,1,2,1,1.95%,5.50%
18243,3,3,3,3,0,5,1,1.95%,5.50%
18244,3,3,2,3,1,3,1,1.95%,5.50%
18245,1,3,3,2,0,4,1,1.95%,5.50%
18246,1,3,3,3,0,3,1,1.95%,5.50%
18247,1,2,2,3,0,1,0,1.95%,5.50%
18248,1,1,2,3,0,1,0,1.95%,5.50%
18249,3,3,3,2,0,4,1,1.95%,5.50%
18250,2,1,3,3,0,2,1,1.95%,5.50%
18251,3,2,3,1,0,4,1,1.95%,5.50%
18252,2,3,3,2,1,4,1,1.95%,5.50%
18253,1,2,3,2,0,4,1,1.95%,5.50%
18254,2,1,3,2,0,3,1,1.95%,5.50%
18255,2,1,2,2,0,3,1,1.95%,5.50%
18256,3,2,3,3,1,1,0,1.95%,5.50%
18257,2,3,2,3,0,3,1,1.95%,5.50%
18258,1,2,2,3,0,1,0,1.95%,5.50%
18259,2,3,3,2,0,3,1,1.95%,5.50%
18260,3,3,3,3,0,2,1,1.95%,5.50%
18261,3,2,2,3,0,3,1,1.95%,5.50%
18262,3,2,3,3,0,3,1,1.95%,5.50%
18263,3,3,3,3,0,2,1,1.95%,5.50%
18264,2,3,2,3,0,5,1,1.95%,5.50%
18265,2,1,3,3,0,4,1,1.95%,5.50%
18266,2,3,2,2,0,3,1,1.95%,5.50%
18267,2,1,3,2,0,1,0,1.95%,5.50%
18268,2,3,2,2,0,4,1,1.95%,5.50%
18269,4,3,2,3,0,1,0,1.95%,5.50%
18270,3,3,3,3,0,1,0,1.95%,5.50%
18271,2,3,2,3,0,5,1,1.95%,5.50%
18272,3,3,2,3,0,2,1,1.95%,5.50%
18273,3,3,3,3,1,2,1,1.95%,5.50%
18274,3,2,3,1,0,4,1,1.95%,5.50%
18275,4,2,3,3,0,4,1,1.95%,5.50%
18276,4,3,2,2,0,4,1,1.95%,5.50%
18277,2,2,2,3,1,4,1,1.95%,5.50%
18278,2,2,3,2,0,4,1,1.95%,5.50%
18279,2,3,3,2,0,4,1,1.95%,5.50%
18280,2,3,2,2,0,5,1,1.95%,5.50%
18281,1,2,3,2,0,4,1,1.95%,5.50%
18282,1,3,3,3,0,4,1,1.95%,5.50%
18283,2,3,3,2,1,5,1,1.95%,5.50%
18284,3,2,3,2,0,5,1,1.95%,5.50%
18285,2,3,2,3,0,5,1,1.95%,5.50%
18286,3,3,3,3,1,2,1,1.95%,5.50%
18287,3,3,3,2,1,2,1,1.95%,5.50%
18288,1,3,2,1,1,2,1,1.95%,5.50%
18289,3,2,2,3,0,1,0,1.95%,5.50%
18290,1,2,2,3,0,4,1,1.95%,5.50%
18291,2,3,3,3,0,5,1,1.95%,5.50%
18292,2,3,2,3,0,5,1,1.95%,5.50%
18293,2,2,2,2,0,5,1,1.95%,5.50%
18294,1,2,3,2,0,1,0,1.95%,5.50%
18295,3,3,2,1,0,4,1,1.95%,5.50%
18296,1,2,2,2,0,5,1,1.95%,5.50%
18297,3,3,2,2,1,1,0,1.95%,5.50%
18298,3,3,3,3,1,2,1,1.95%,5.50%
18299,3,3,3,2,0,2,1,1.95%,5.50%
18300,3,3,3,2,1,4,1,1.95%,5.50%
18301,3,2,2,2,0,4,1,1.95%,5.50%
18302,1,3,3,2,0,4,1,1.95%,5.50%
18303,3,3,1,3,0,5,1,1.95%,5.50%
18304,3,2,2,2,0,2,1,1.95%,5.50%
18305,2,3,2,2,1,1,0,1.95%,5.50%
18306,1,3,3,3,0,1,0,1.95%,5.50%
18307,2,3,2,3,0,4,1,1.95%,5.50%
18308,2,1,3,3,1,5,1,1.95%,5.50%
18309,3,2,2,3,0,5,1,1.95%,5.50%
18310,3,3,1,2,0,2,1,1.95%,5.50%
18311,2,3,3,3,0,4,1,1.95%,5.50%
18312,3,3,3,3,0,2,1,1.95%,5.50%
18313,1,2,3,3,0,4,1,1.95%,5.50%
18314,3,3,2,3,0,5,1,1.95%,5.50%
18315,3,1,3,2,0,3,1,1.95%,5.50%
18316,3,3,1,3,0,3,1,1.95%,5.50%
18317,2,3,2,2,0,2,1,1.95%,5.50%
18318,3,3,2,2,0,1,0,1.95%,5.50%
18319,3,2,3,2,0,5,1,1.95%,5.50%
18320,2,2,3,2,0,5,1,1.95%,5.50%
18321,2,3,3,3,0,4,1,1.95%,5.50%
18322,3,3,3,3,0,4,1,1.95%,5.50%
18323,3,3,2,2,0,2,1,1.95%,5.50%
18324,3,3,3,3,0,1,0,1.95%,5.50%
18325,2,3,2,3,0,3,1,1.95%,5.50%
18326,1,3,1,3,0,2,1,1.95%,5.50%
18327,3,3,2,2,0,4,1,1.95%,5.50%
18328,2,3,2,2,0,1,0,1.95%,5.50%
18329,2,3,2,3,0,2,1,1.95%,5.50%
18330,3,2,3,2,0,1,0,1.95%,5.50%
18331,3,3,2,2,0,2,1,1.95%,5.50%
18332,1,3,2,3,0,4,1,1.95%,5.50%
18333,3,2,3,2,1,2,1,1.95%,5.50%
18334,2,3,2,3,0,5,1,1.95%,5.50%
18335,3,3,2,2,0,3,1,1.95%,5.50%
18336,2,3,3,2,0,5,1,1.95%,5.50%
18337,3,3,2,3,0,4,1,1.95%,5.50%
18338,3,3,2,2,0,2,1,1.95%,5.50%
18339,2,2,2,3,0,1,0,1.95%,5.50%
18340,2,1,3,2,1,4,1,1.95%,5.50%
18341,2,3,2,2,0,5,1,1.95%,5.50%
18342,2,3,2,3,0,3,1,1.95%,5.50%
18343,1,3,3,3,0,3,1,1.95%,5.50%
18344,2,3,3,3,0,4,1,1.95%,5.50%
18345,3,3,3,3,1,3,1,1.95%,5.50%
18346,3,3,3,3,0,5,1,1.95%,5.50%
18347,1,2,3,3,0,1,0,1.95%,5.50%
18348,2,2,2,2,0,5,1,1.95%,5.50%
18349,3,3,3,3,0,1,0,1.95%,5.50%
18350,2,3,3,3,0,5,1,1.95%,5.50%
18351,1,3,2,3,1,2,1,1.95%,5.50%
18352,3,3,2,2,0,3,1,1.95%,5.50%
18353,2,3,3,2,1,2,1,1.95%,5.50%
18354,2,2,2,2,0,4,1,1.95%,5.50%
18355,3,3,3,2,0,3,1,1.95%,5.50%
18356,2,1,2,3,0,5,1,1.95%,5.50%
18357,3,3,3,2,1,1,0,1.95%,5.50%
18358,3,3,2,3,0,5,1,1.95%,5.50%
18359,3,2,2,2,0,2,1,1.95%,5.50%
18360,2,2,3,3,0,3,1,1.95%,5.50%
18361,2,3,3,3,0,3,1,1.95%,5.50%
18362,2,3,3,2,0,2,1,1.95%,5.50%
18363,3,2,2,3,0,4,1,1.95%,5.50%
18364,3,1,2,2,0,1,0,1.95%,5.50%
18365,1,3,2,2,0,2,1,1.95%,5.50%
18366,2,3,2,2,0,1,0,1.95%,5.50%
18367,1,2,2,2,1,4,1,1.95%,5.50%
18368,3,2,3,3,1,4,1,1.95%,5.50%
18369,3,3,3,3,0,4,1,1.95%,5.50%
18370,3,2,2,3,0,2,1,1.95%,5.50%
18371,2,3,3,3,1,5,1,1.95%,5.50%
18372,3,3,2,2,1,3,1,1.95%,5.50%
18373,3,3,2,3,0,2,1,1.95%,5.50%
18374,1,3,3,2,0,3,1,1.95%,5.50%
18375,2,3,2,2,1,3,1,1.95%,5.50%
18376,3,2,2,2,0,3,1,1.95%,5.50%
18377,3,2,2,3,0,3,1,1.95%,5.50%
18378,2,3,2,2,0,5,1,1.95%,5.50%
18379,3,2,3,3,0,5,1,1.95%,5.50%
18380,3,3,3,3,0,5,1,1.95%,5.50%
18381,3,2,1,1,0,2,1,1.95%,5.50%
18382,2,3,3,2,0,3,1,1.95%,5.50%
18383,3,3,3,2,0,5,1,1.95%,5.50%
18384,2,3,3,3,0,4,1,1.95%,5.50%
18385,2,3,2,3,0,5,1,1.95%,5.50%
18386,2,3,2,2,0,4,1,1.95%,5.50%
18387,2,3,2,2,0,4,1,1.95%,5.50%
18388,3,3,3,3,0,1,0,1.95%,5.50%
18389,3,3,3,2,0,4,1,1.95%,5.50%
18390,3,1,2,2,0,1,0,1.95%,5.50%
18391,3,2,3,3,0,3,1,1.95%,5.50%
18392,3,3,2,2,1,3,1,1.95%,5.50%
18393,3,3,2,2,1,3,1,1.95%,5.50%
18394,2,2,3,2,0,3,1,1.95%,5.50%
18395,3,3,3,2,0,5,1,1.95%,5.50%
18396,2,2,3,2,0,4,1,1.95%,5.50%
18397,4,3,2,3,0,2,1,1.95%,5.50%
18398,2,2,2,3,0,2,1,1.95%,5.50%
18399,3,2,2,2,0,4,1,1.95%,5.50%
18400,3,3,3,3,0,3,1,1.95%,5.50%
18401,2,2,2,2,1,1,0,1.95%,5.50%
18402,1,3,3,2,0,1,0,1.95%,5.50%
18403,2,3,2,3,0,3,1,1.95%,5.50%
18404,2,1,2,2,0,1,0,1.95%,5.50%
18405,2,3,2,3,1,4,1,1.95%,5.50%
18406,2,3,2,2,0,2,1,1.95%,5.50%
18407,4,3,3,2,1,5,1,1.95%,5.50%
18408,3,2,2,3,0,5,1,1.95%,5.50%
18409,3,2,2,2,1,2,1,1.95%,5.50%
18410,3,3,3,2,0,2,1,1.95%,5.50%
18411,2,2,3,2,0,2,1,1.95%,5.50%
18412,1,3,2,2,0,5,1,1.95%,5.50%
18413,3,1,3,2,0,5,1,1.95%,5.50%
18414,3,2,2,2,0,3,1,1.95%,5.50%
18415,2,2,2,1,0,2,1,1.95%,5.50%
18416,4,2,2,2,0,4,1,1.95%,5.50%
18417,3,3,3,2,0,4,1,1.95%,5.50%
18418,3,3,2,3,1,3,1,1.95%,5.50%
18419,2,3,2,2,0,3,1,1.95%,5.50%
18420,1,2,2,3,0,2,1,1.95%,5.50%
18421,2,3,3,2,0,5,1,1.95%,5.50%
18422,3,2,2,2,0,5,1,1.95%,5.50%
18423,1,3,2,3,0,5,1,1.95%,5.50%
18424,1,3,3,3,0,3,1,1.95%,5.50%
18425,3,2,2,2,0,3,1,1.95%,5.50%
18426,2,2,2,3,1,2,1,1.95%,5.50%
18427,3,3,3,2,0,5,1,1.95%,5.50%
18428,2,3,2,2,0,1,0,1.95%,5.50%
18429,2,3,3,2,0,2,1,1.95%,5.50%
18430,3,3,2,2,0,2,1,1.95%,5.50%
18431,2,2,3,3,0,1,0,1.95%,5.50%
18432,2,3,2,2,0,4,1,1.95%,5.50%
18433,2,3,2,3,0,5,1,1.95%,5.50%
18434,2,2,3,3,0,4,1,1.95%,5.50%
18435,2,3,2,3,0,3,1,1.95%,5.50%
18436,3,3,2,3,0,1,0,1.95%,5.50%
18437,1,3,2,3,0,5,1,1.95%,5.50%
18438,3,3,2,3,0,3,1,1.95%,5.50%
18439,3,3,2,2,0,4,1,1.95%,5.50%
18440,2,3,2,1,1,5,1,1.95%,5.50%
18441,3,3,1,3,0,3,1,1.95%,5.50%
18442,2,2,2,3,0,4,1,1.95%,5.50%
18443,3,3,2,3,0,4,1,1.95%,5.50%
18444,2,3,3,1,0,5,1,1.95%,5.50%
18445,4,3,2,2,0,2,1,1.95%,5.50%
18446,3,2,2,3,1,5,1,1.95%,5.50%
18447,2,3,3,3,0,2,1,1.95%,5.50%
18448,2,3,2,2,0,2,1,1.95%,5.50%
18449,2,2,2,2,0,2,1,1.95%,5.50%
18450,3,2,2,2,0,1,0,1.95%,5.50%
18451,1,3,2,3,0,4,1,1.95%,5.50%
18452,3,3,2,3,0,4,1,1.95%,5.50%
18453,3,3,2,3,1,3,1,1.95%,5.50%
18454,1,3,3,1,0,5,1,1.95%,5.50%
18455,1,2,3,3,0,4,1,1.95%,5.50%
